periodoA,osf,categoria,p1_a,p1_b,p1_e,p1_g,p1_h,p1_i,p2,p4,p5_a,p5_b,p5_c,p5_e,p6,p6.1,evaluacion,comentarios
3,"AICHE, American Institute of Chemical Engineering_Catalizando Ideas",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,"['ayudar', 'muy', 'agradable', 'se', 'nota', 'personas']"
3,"Club Deportivo de Fútbol Americano Avispones, A.C._Coach de futbol americano",Actividades recreativas,4,5,5,4,5,5,True,2,5,5,5,5,0,True,4,"['excelente', 'sentido', 'forma', 'siento', 'respecto', 'se', 'siento', 'mas', 'ayudar', 'personal', 'hora', 'media', 'muy', 'buen']"
3,Andar México_Avanza,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,False,4,[]
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,4,4,5,5,5,5,True,5,4,5,5,5,2,True,5,"['muy', 'buen']"
3,BMES - Biomedical Engineering Society_MediCode,Investigación,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['idea', 'se', 'muy']"
3,"Fundación F21, A.C._Blockchain Social + fundación F21",Emprendimiento y desarrollo,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['excelente', 'encanto', 'final', 'podido', 'ayudar']"
3,"Club Deportivo de Fútbol Americano Avispones, A.C._Coach de futbol americano",Actividades recreativas,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,5,5,4,5,5,5,False,0,5,5,5,5,0,False,4,"['espera', 'grupo', 'horas', 'clase', 'dado', 'grupo', 'no', 'tuve', 'esperar', 'otra', 'mas', 'mas', 'espera', 'dar', 'mas', 'nada', 'porque', 'se', 'estos', 'poner']"
3,"AMMAC, Alianza de Ministerios de Misericordia, A.C._saturday school",ONG - Humanitaria,4,3,3,4,4,5,False,0,3,4,4,4,2,False,3,[]
3,Proyecto 99_Proyecto 99 - Logística,Emprendimiento y desarrollo,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,['forma']
3,"AMMAC, Alianza de Ministerios de Misericordia, A.C._Alimentos con amor",ONG - Humanitaria,5,5,3,5,5,5,False,5,5,5,5,5,0,True,4,"['muy', 'muy', 'atentos', 'personas', 'ayudar']"
3,"Fundación F21, A.C._Aprender a Emprender - Fundación F21",Emprendimiento y desarrollo,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['excelente', 'muy', 'muy', 'porque', 'se']"
3,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan,ONG - Humanitaria,5,4,4,5,5,3,True,2,5,5,5,5,0,True,4,['se']
3,"Fundación F21, A.C._Aprender a Aprender",ONG - Desarrollo humano,5,4,3,5,5,5,True,0,4,5,5,4,0,True,4,"['sentido', 'compartir', 'se', 'tus', 'experiencias']"
3,"SABGB, Sociedad de Alumnos de Licenciatura en Negocios Internacionales_Mi Mundo y Yo",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['persona']
3,Pal Sur del Norte_Pal Sur del Norte: equidad educativa,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,['confort']
3,"CÁRITAS MEXICANA, IAP_Cáritas Mexicana: Trabajando junto a los más vulnerables",ONG - Humanitaria,4,4,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
3,"Fundación F21, A.C._Aprender a Emprender - Fundación F21",Emprendimiento y desarrollo,4,4,4,4,4,4,True,0,5,5,5,5,0,True,4,"['cantidad', 'dinero', 'se', 'mas', 'no', 'pues', 'soy', 'ayudar', 'mas']"
3,Myhomeskool_Estrategias para el rediseño website Myhomeskool,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['muy', 'se', 'mas', 'ofrecer', 'muy', 'agradable', 'se', 'buen', 'se']"
3,Iniciativa Campana Altamira_Club Colibrí,ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
3,AEDEG - Asociación de Estudiantes Deutsche Gemeinschaft_Deutsch 101,ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,[]
3,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan,ONG - Humanitaria,5,3,5,3,4,3,True,2,4,5,4,5,0,True,4,"['ayudar', 'dia', 'lugares', 'visite', 'solo', 'saber', 'personas']"
3,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios_DOS – Descubriendo otros Superpoderes,Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['gran', 'muy', 'tenemos', 'se', 'venir', 'muy']"
3,"LIN, Dirección de Carrera de Licenciado en Negocios Internacionales_Care",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['van', 'personas', 'retiro', 'pues', 'personas', 'muy', 'estaban']"
3,"SAITD, Sociedad de Alumnos de Ingenieria en Transformación Digital de Negocios_Computación para Todos - Centros MOVER SPGG",Sociedad de Alumnos ITESM,5,5,5,5,5,5,False,0,5,5,5,5,2,False,4,[]
3,Festival Internacional Santa Lucia_Promotores Culturales en el Festival Santa Lucía 2022,ONG - Arte y cultura,5,5,4,5,5,3,True,0,4,5,5,5,2,True,4,"['se', 'muy', 'voy', 'personas', 'personas', 'amables', 'persona', 'muy']"
3,SALAEt - Sociedad de Alumnos de Licenciado en Estrategia y Transformación de Negocios_DOS – Descubriendo otros Superpoderes,Sociedad de Alumnos ITESM,5,5,5,4,4,5,True,0,5,4,4,4,2,False,4,[]
3,"Club Deportivo de Fútbol Americano Pumas, A.C._Pumas: más alla del deporte",Actividades recreativas,5,5,5,5,5,5,False,0,5,5,5,5,0,True,4,"['tuve', 'tuve']"
3,"Paso de Esperanza, A.C._Pasos de EsperanzAPP",ONG - Humanitaria,4,4,4,4,4,4,True,2,4,4,4,4,0,False,3,"['agradable', 'poner', 'quiere']"
3,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable_Verde Mar",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['encanto', 'se', 'muy']"
3,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFI - Nutrición y Actividad Física Infantil",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
3,Conecta A.C._Conecta con la Comunidad,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
3,Conecta A.C._Conecta con la Comunidad,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
3,Patronato del Hospital Regional de Alta Especialidad Materno Infantil A.C_Programa Integral en áreas recreativas con pacientes,ONG - Salud,5,4,4,4,4,4,False,0,4,4,4,4,5,True,4,"['cuando', 'llevar', 'gran', 'forma']"
3,"Manjar de la lectura, A.C._Fomento de la lectura a través de las tecnologías.",ONG - Humanitaria,5,4,3,5,5,4,True,0,4,5,5,4,0,True,4,"['mas', 'personas', 'forma']"
3,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFI - Nutrición y Actividad Física Infantil",Sociedad de Alumnos ITESM,5,5,4,5,5,5,True,0,5,5,5,5,2,False,4,[]
3,"CREMX, Compromiso y Responsabilidad Educativa ABP_Reactivación de Bibliotecas Escolares.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,['ayudar']
3,"AMMJE, Asociación Mexicana de Mujeres Jefas de Empresa, A.C._Posicionar la marca AMMJE",ONG - Desarrollo humano,2,1,1,2,1,4,False,0,5,5,5,5,0,False,2,"['hubiera', 'mas', 'no']"
3,"Fundación Enrique Yturria García, A.B.P._Proyecto C.R.C. - Arte Conceptual",ONG - Arte y cultura,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['encanto', 'gran', 'personas', 'amables']"
3,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,ONG - Humanitaria,4,5,5,4,4,4,True,2,2,5,5,3,2,True,4,['no']
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['empezar', 'dar', 'van', 'se', 'nota', 'les', 'veces', 'ellos', 'les', 'mas']"
3,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFI - Nutrición y Actividad Física Infantil",Sociedad de Alumnos ITESM,4,4,4,4,4,5,True,0,4,5,5,5,0,False,4,"['sinceramente', 'persona', 'sabe', 'siento', 'veces', 'se', 'no', 'plato', 'buen', 'comer', 'se', 'tuvo', 'muy', 'otro', 'arroz', 'cantidad', 'no', 'se', 'detalles', 'muy', 'se', 'muy', 'mismo', 'siento', 'se']"
3,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFI - Nutrición y Actividad Física Infantil",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,0,False,4,[]
3,WEEDS_Staff - Creando comunidad en un mundo más verde,ONG - Medio ambiente,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['muy', 'muy', 'muy', 'trabajando']"
3,"Despierta, Cuestiona y Actúa, A. C._Ciudadanit@s",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,4,5,5,5,0,True,4,"['muy', 'ayudar']"
3,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['excelentes', 'respeto', 'persona']"
3,"Unidos Somos Iguales, A.B.P._Noches de Rol Unidos",ONG - Humanitaria,5,5,5,5,5,5,True,2,3,4,5,4,0,True,4,"['muy', 'bonita', 'personas', 'muy', 'tenia', 'no', 'muy', 'divertido']"
3,"Existe, A.B.P._Educación para la Paz",ONG - Humanitaria,3,3,2,3,3,3,False,2,3,3,3,3,2,False,2,"['no', 'no']"
3,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C._Marketing team UNAC",ONG - Humanitaria,3,2,1,5,5,5,True,0,4,4,4,4,0,False,3,"['trabajando', 'no', 'se']"
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,4,4,5,4,4,4,False,2,5,5,5,5,2,False,4,[]
3,"CVA, Centro Virtual de Aprendizaje Tec de Monterrey_SOCIAL SOUL CVA - Redes sociales",Emprendimiento y desarrollo,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'poner', 'mas', 'real']"
3,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFI - Nutrición y Actividad Física Infantil",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['necesario', 'se', 'entender', 'muy', 'dar', 'dudas', 'estaban', 'duda']"
3,"SAIRS, Sociedad de Alumnos de Ingeniería en Robótica y Sistemas Digitales_Sin Miedo a la Corriente",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'dado', 'se', 'estos', 'van', 'se']"
3,"Clínica Jurídica Penal del Tec de Monterrey, Campus Monterrey_Clínica Penal",ONG - Política y leyes,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['personas', 'muy', 'muy', 'buen']"
3,"SAIDS, Sociedad de Alumnos de Ingeniero en Desarrollo Sustentable_Verde Mar",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,"['mas', 'ayudar']"
3,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFI - Nutrición y Actividad Física Infantil",Sociedad de Alumnos ITESM,5,5,3,4,5,5,True,0,5,5,5,5,5,True,4,"['se', 'no', 'se', 'deja', 'mal', 'sabor', 'muy', 'atencion', 'excelente']"
3,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'cambiaron', 'pensar', 'ayudar', 'visitas', 'buen']"
3,"I CARE FOUNDATION, A.C._¡Enseña inglés para brindar mejores oportunidades con I Care!",ONG - Desarrollo humano,5,5,5,5,5,5,False,0,3,5,5,5,0,True,4,"['nunca', 'habia', 'tenido', 'excelente']"
3,"Guerreros en la Vida y en la Cancha, A.C._Redes sociales para los Guerreros de la Independencia",ONG - Desarrollo humano,4,4,4,4,4,4,True,0,5,5,5,5,0,True,4,"['les', 'completamente', 'ayudar']"
3,SAC - Sociedad de Alumnos de Comunicación_Huellas Creativas,Sociedad de Alumnos ITESM,5,5,5,4,4,5,True,0,5,5,5,5,0,True,4,"['nunca', 'habia', 'dado', 'porque', 'cuando', 'les', 'primer', 'dia', 'dimos', 'clase', 'increible', 'ellos', 'saber', 'les', 'otra', 'gran', 'tuve', 'cuando', 'dimos', 'clase', 'llevamos', 'final', 'fotos', 'se', 'nota', 'gran']"
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'no', 'ayudar', 'persona', 'no', 'muy', 'no', 'ayudar', 'persona', 'no']"
3,"SAINA, Sociedad de Alumnos de Ingeniería en Nanotecnología_Taller de Química",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['compartir', 'agrado']"
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'muy']"
3,"SACPF, Sociedad de Alumnos de Licenciatura en Contaduría Pública y Finanzas_Cuenta Conmigo",Sociedad de Alumnos ITESM,5,5,4,5,5,4,True,0,5,4,5,5,0,False,4,"['gran', 'centro', 'se', 'ellos', 'dar', 'dar', 'ese', 'no']"
3,"SALTM, Sociedad de Alumnos de Licenciatura en Tecnologías y Producción Musical_Crescendo",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['comentarios', 'muy', 'resultado', 'final', 'esa', 'se']"
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,4,5,5,3,4,3,False,0,5,5,5,5,0,True,4,"['muy', 'buen', 'quiere', 'le', 'hubiera', 'gran', 'mas', 'muy', 'se', 'ayudar', 'empresa', 'ellos', 'mas', 'hoy', 'dia', 'ellos']"
3,"Consejo de Seguridad de la información y ciberseguridad, A.C._Entrevistas presenciales sobre Creencias, Actitudes y Prácticas de Ciberseguridad Personal.",ONG - Desarrollo humano,4,4,4,4,4,4,True,2,5,5,5,5,0,True,4,"['agrado', 'cuenta', 'les', 'haya']"
3,"Fundación F21, A.C._A. Transformación Digital - Fundación F21",Emprendimiento y desarrollo,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'encanto']"
3,"Fomento Prevocacional Severiano Martínez, A.B.P. Casa Hogar Padre Severiano Martínez_Biblioteca Escolar de la Escuela Severiano Martínez",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'se', 'nota', 'esfuerzo', 'darle', 'atencion', 'producto', 'cuenta', 'ellos']"
3,"Fundación F21, A.C._Aprender a Emprender - Fundación F21",Emprendimiento y desarrollo,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['darle', 'sentido']"
3,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFI - Nutrición y Actividad Física Infantil",Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,0,4,4,4,4,2,True,4,"['se', 'muy']"
3,"SALAD, Sociedad de Alumnos en Animación y Arte Digital_EnseñARTE",Sociedad de Alumnos ITESM,5,5,5,5,4,3,True,0,5,5,5,5,0,False,4,"['aun', 'instalaciones', 'otra', 'muy', 'pues', 'se', 'muy']"
3,Inclusión y Accesibilidad_Foro de Inclusión de Personas con Discapacidad,ONG - Humanitaria,5,5,5,5,5,5,False,0,5,5,5,5,0,True,4,"['mas', 'muy', 'persona', 'muy', 'tenia', 'cero', 'nueva']"
3,Proyecto 99_Proyecto 99 - Logística,Emprendimiento y desarrollo,4,4,3,3,4,4,True,2,5,5,5,5,2,False,4,[]
3,Iniciativa Campana Altamira_Fútbol para crecer,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'buen']"
3,"Despierta, Cuestiona y Actúa, A. C._Ciudadanit@s creativos",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['excelente', 'compartir']"
3,Community FIRST For Inspiration and Recognition of Science and Technology_Community FIRST: For Inspiration and Recognition of Science and Technology,Emprendimiento y desarrollo,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['gran', 'muy', 'mas']"
3,"AMMAC, Alianza de Ministerios de Misericordia, A.C._Directo al corazón",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['se', 'atencion', 'mas', 'atencion', 'tenido', 'genial']"
3,"Instituto Nuevo Amanecer, A.B.P._Apoyo en programa de voluntariado",ONG - Humanitaria,5,5,5,5,5,5,False,2,5,5,5,5,2,True,4,[]
3,Iniciativa Campana Altamira_Juega y aprende,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'mas', 'responsable']"
3,Inclusión y Accesibilidad_Tutor Campamento Descubre y Aprende,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,[]
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,4,4,3,3,4,4,False,0,5,5,5,5,2,True,4,"['buscar', 'mas']"
3,"ANSPAC, Asociación Nacional Pro Superación Personal A.C._Talleres Jóvenes que Trascienden ANSPAC MTY",ONG - Desarrollo humano,4,4,5,3,5,5,True,2,5,4,4,4,2,False,4,['muy']
3,Inclusión y Accesibilidad_Programa Surfers de la Neurodiversidad,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,['gran']
3,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C._Marketing team UNAC",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['saber', 'hermosa', 'encanto']"
3,San Pedro Parques_Compartiendo experiencias en San Pedro Parques,ONG - Humanitaria,5,4,5,4,5,4,True,2,5,5,5,5,5,True,5,"['muy', 'muy']"
3,"AENL, Asociación de Estudiantes de Nuevo León_Altamira FC",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['haciendo', 'muy', 'buen', 'cambio', 'ahora', 'soy', 'persona', 'mas']"
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,"['ellos', 'van']"
3,"CÁRITAS MEXICANA, IAP_Cáritas Mexicana: Trabajando junto a los más vulnerables",ONG - Humanitaria,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,"['darle', 'no', 'porque', 'mas', 'se', 'maravillosa', 'obras', 'caso', 'obras', 'soy', 'ello', 'motivo', 'dar', 'ello', 'necesario', 'se']"
3,"DIF Nuevo León_Construcción Cultural, Deportiva y Emocional para DIF Nuevo León",ONG - Humanitaria,4,4,3,3,3,3,False,2,5,5,5,5,2,False,3,"['muy', 'amables', 'tuve']"
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,5,5,4,4,5,5,True,0,4,5,4,4,0,False,4,"['personas', 'se', 'conveniente', 'ellos', 'empresa']"
3,Prepanet Campus Monterrey_Prepanet - Tutor en Línea EA (10 s),ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,5,False,4,"['parece', 'tenemos', 'muy', 'bonita']"
3,"AECOAH, Asociación de Estudiantes de Coahuila_La Alegria del Saber",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['parecen', 'muy', 'muy']"
3,"Fundación F21, A.C._Aprender a Emprender - Fundación F21",Emprendimiento y desarrollo,5,5,5,5,5,5,True,2,5,5,5,5,5,False,4,"['super', 'dar', 'super']"
3,Dirección de Emprendimiento Social_PyMES SOS,Emprendimiento y desarrollo,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'muy', 'nunca', 'cantidad', 'habia', 'muy', 'inolvidable']"
3,"Despierta, Cuestiona y Actúa, A. C._Ciudadanit@s creativos",ONG - Desarrollo humano,4,4,3,3,2,5,False,0,5,5,5,5,0,False,3,"['mas', 'no']"
3,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan,ONG - Humanitaria,4,4,4,4,4,4,True,2,4,5,5,5,2,True,4,[]
3,Asociación Iknextia_Asesores Iknextia,ONG - Desarrollo humano,5,4,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'grupo', 'no', 'mas', 'mas', 'dicho', 'tenemos', 'vida', 'se', 'cuando', 'alguien', 'compartir', 'tus', 'lleno']"
3,Prepanet Campus Monterrey_Prepanet - Tutor en Línea EA (10 s),ONG - Desarrollo humano,5,5,4,4,4,4,True,2,5,5,5,5,2,True,4,[]
3,Fundación Tarahumara José A. Llaguno A.B.P._Proyectos comunitarios para la Sierra Tarahumara,ONG - Arte y cultura,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['se', 'ayudar']"
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,4,5,3,3,5,4,False,0,5,5,5,5,0,False,3,"['dar', 'no', 'mas', 'horas']"
3,Asociación Iknextia_Asesores Iknextia,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['porque', 'poner', 'ayudar', 'alguien', 'muy']"
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,4,4,3,4,4,4,False,0,4,5,4,4,0,True,3,"['dar', 'personas', 'apreciado']"
3,WEEDS_Staff - Comunicando para un mundo más verde,ONG - Medio ambiente,3,4,4,3,3,3,True,0,3,3,4,3,0,False,3,"['personas', 'veces', 'forma', 'llevar', 'no', 'gran', 'no', 'mas', 'vida', 'hubiera', 'otra']"
3,"SALAD, Sociedad de Alumnos en Animación y Arte Digital_EnseñARTE",Sociedad de Alumnos ITESM,5,5,4,5,5,5,True,0,4,5,5,5,0,False,4,"['estaban', 'muy']"
3,"Fundación F21, A.C._Aprender a Emprender - Fundación F21",Emprendimiento y desarrollo,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'buen']"
3,"PRODEIQ, Programa para el Desarrollo del Ingeniero Químico_Motivación en Movimiento",ONG - Desarrollo humano,5,5,5,5,5,5,False,0,5,5,5,5,2,False,4,[]
3,"Vitalfem_Vitalfem, tu salud, tú decisión, un espacio digital seguro para nosotras.",ONG - Salud,5,5,4,5,5,4,True,2,5,5,5,5,2,True,4,"['se', 'excelente']"
3,"SAIQ, Sociedad de Alumnos de Ingeniería Química_Sembrando Conciencia",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,4,5,5,5,2,True,4,"['estaban', 'muy']"
3,Prepanet Campus Monterrey_Prepanet - Tutor en Línea EA (10 s),ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['buen', 'buen']"
3,"FONDEAGG, Fondo Educativo Gral. de Div. Anacleto Guerrero Guajardo, A.C_DISEÑO, COMUNICACIÓN Y MEDIOS DIGITALES",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'cambio', 'no', 'seguir']"
3,"AICHE, American Institute of Chemical Engineering_Catalizando Ideas",Investigación,3,3,3,3,3,3,False,2,3,3,3,3,2,True,3,"['muy', 'bonita', 'muy', 'bonita']"
3,Fundacionplan.org - Plan SPAP A.C._Experiencia Plan,ONG - Humanitaria,1,1,1,1,1,5,False,0,3,3,3,3,0,False,2,"['no', 'nada', 'llevar', 'nuestros', 'nada', 'mas', 'fuimos', 'les', 'visitas', 'no', 'nada', 'forma', 'fuimos', 'dinero', 'no', 'hacerlo', 'no', 'nada', 'mas']"
3,Prepanet Campus Monterrey_Prepanet - Consejero en Línea,ONG - Desarrollo humano,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,['nombre']
3,"AMMAC, Alianza de Ministerios de Misericordia, A.C._WAKE UP",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,5,True,5,['excelente']
3,Prepanet Campus Monterrey_Prepanet - Consejero en Línea,ONG - Desarrollo humano,4,4,4,4,4,4,False,2,4,4,3,4,2,True,3,"['muy', 'mas', 'muy']"
3,"Vitalfem_Vitalfem, tu salud, tú decisión, un espacio digital seguro para nosotras.",ONG - Salud,5,5,5,5,5,5,True,2,4,5,5,5,0,True,4,"['primer', 'tuve', 'gran', 'grandes', 'mujeres', 'pues', 'di', 'cuenta', 'no']"
3,"SALNB, Sociedad de Alumnos de Nutrición y Bienestar_NAFI - Nutrición y Actividad Física Infantil",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['deben', 'darle', 'mas']"
3,"Proeducación IAP, Jóvenes Ayudando a Niñas y Niños_Tutorías para defender a la Educación",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,['ella']
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'ayudar', 'personas', 'personas', 'se', 'dar', 'ayudar']"
3,"CEI, Comité Ecológico Integral_Sistema Estadístico del Aire",ONG - Medio ambiente,3,3,5,4,4,1,True,0,1,5,5,5,0,False,3,"['comentario', 'mal', 'se', 'esperaba', 'web', 'vi', 'ninguna']"
3,Dirección de Servicio Social - Aprendizajes para todos_Aprendizajes para Todos: Tutor académico,Dirección Servicio Social Campus Mty.,4,4,4,4,4,4,True,2,4,4,4,4,2,False,4,[]
3,"AMMAC, Alianza de Ministerios de Misericordia, A.C._Directo al corazón",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,5,False,4,"['muy', 'muy']"
